Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
MIKKELSEN Maya - CAN - Canadian Selections 2 - 2019 - Qualification 2,59.26,4,Women,15.3,14.2,14.3,15.0,17.1,5.6,5.4,Qualification,2019,2019-Canadian Selections 2,Qualification 2,0.0,MIKKELSEN Maya - CAN
MIKKELSEN Maya - CAN - Canada Cup 1 - 2019 - Qualification 1,67.25,4,Women,16.2,16.4,15.4,16.2,16.0,6.4,7.3,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,MIKKELSEN Maya - CAN
URTON Melisa - CAN - Canada Cup 2 - 2019 - Qualification 2,30.17,10,Women,13.4,13.0,12.8,12.4,12.4,2.8,2.6,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,URTON Melisa - CAN
LINTON Jessica - CAN - Canadian Selections 2 - 2019 - Qualification 1,51.16,14,Women,13.8,16.0,14.9,13.8,15.0,3.7,3.8,Qualification,2019,2019-Canadian Selections 2,Qualification 1,0.0,LINTON Jessica - CAN
BUTTERWORTH Cassidy - CAN - Canadian Selections 2 - 2019 - Qualification 2,49.64,5,Women,12.8,14.0,13.7,14.6,14.2,5.4,5.7,Qualification,2019,2019-Canadian Selections 2,Qualification 2,0.0,BUTTERWORTH Cassidy - CAN
TODD Kassidy - CAN - Canada Cup 1 - 2019 - Final 1,56.3,8,Women,15.6,15.0,15.1,14.8,15.2,6.0,5.8,Finals,2019,2019-Canada Cup 1,Final 1,0.0,TODD Kassidy - CAN
LINTON Jessica - CAN - Canadian Selections 1 - 2019 - Qualification 1,21.95,17,Women,12.4,12.5,10.9,13.0,10.8,3.0,2.8,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,LINTON Jessica - CAN
TODD Kassidy - CAN - Canadian Selections 2 - 2019 - Qualification 2,25.51,8,Women,15.8,14.2,14.0,13.0,15.1,5.0,4.5,Qualification,2019,2019-Canadian Selections 2,Qualification 2,0.0,TODD Kassidy - CAN
SAYERS Jana - CAN - Canada Cup 1 - 2019 - Qualification 1,42.36,21,Women,14.0,11.6,12.0,11.2,12.8,2.2,2.4,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,SAYERS Jana - CAN
SCHWINGHAMER Mackenzie - CAN - Canadian Selections 1 - 2019 - Qualification 2,60.74,3,Women,14.1,14.2,15.6,15.1,12.5,6.2,7.0,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,SCHWINGHAMER Mackenzie - CAN
LABELLE Cassandre - CAN - Canadian Selections 2 - 2019 - Qualification 2,49.1,6,Women,12.3,10.5,13.8,14.7,12.2,4.5,4.4,Qualification,2019,2019-Canadian Selections 2,Qualification 2,0.0,LABELLE Cassandre - CAN
LAROCHE Florence - CAN - Canada Cup 1 - 2019 - Qualification 1,7.61,22,Women,11.5,12.8,11.3,12.1,13.0,2.1,1.9,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,LAROCHE Florence - CAN
DAMBERGS Ella - CAN - Canada Cup 2 - 2019 - Qualification 2,16.44,17,Women,11.5,12.0,12.2,8.8,11.0,4.2,4.3,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,DAMBERGS Ella - CAN
GHERT Talya - CAN - Canada Cup 1 - 2019 - Qualification 2,46.82,16,Women,12.0,13.1,13.6,13.4,13.2,4.4,4.9,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GHERT Talya - CAN
GODBOUT Rowanne - CAN - Canada Cup 1 - 2019 - Qualification 2,59.64,3,Women,15.4,13.8,13.7,14.6,15.5,5.9,6.2,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GODBOUT Rowanne - CAN
LE BRASSARD Noemie - CAN - Canada Cup 1 - 2019 - Qualification 1,47.94,18,Women,13.2,12.2,12.1,14.4,12.4,4.6,5.6,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,LE BRASSARD Noemie - CAN
KOEHLER Kaylee - CAN - Canadian Selections 2 - 2019 - Qualification 1,61.33,8,Women,15.7,15.0,14.7,15.7,13.1,4.7,5.0,Qualification,2019,2019-Canadian Selections 2,Qualification 1,0.0,KOEHLER Kaylee - CAN
SCHWINGHAMMER Maia - CAN - Canadian Selections 1 - 2019 - Final 1,73.65,2,Women,17.6,17.2,16.6,16.6,16.0,6.8,7.0,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,SCHWINGHAMMER Maia - CAN
LINTON Jessica - CAN - Canadian Selections 2 - 2019 - Qualification 2,44.38,7,Women,14.0,12.5,13.6,13.3,11.9,3.7,3.8,Qualification,2019,2019-Canadian Selections 2,Qualification 2,0.0,LINTON Jessica - CAN
ALLARD Nalya - CAN - Canada Cup 1 - 2019 - Qualification 2,55.28,7,Women,14.8,14.2,14.2,14.6,13.6,4.6,4.3,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,ALLARD Nalya - CAN
DELSAME Florence - CAN - Canadian Selections 1 - 2019 - Final 1,66.06,4,Women,17.4,15.6,16.0,17.0,16.8,5.3,5.8,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,DELSAME Florence - CAN
DELSAME Florence - CAN - Canadian Selections 2 - 2019 - Qualification 1,70.41,5,Women,16.9,16.4,17.0,16.4,17.3,5.8,5.1,Qualification,2019,2019-Canadian Selections 2,Qualification 1,0.0,DELSAME Florence - CAN
MIKKELSEN Maya - CAN - Canadian Selections 1 - 2019 - Qualification 1,50.95,12,Women,13.9,13.9,12.9,14.6,14.1,5.5,5.8,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,MIKKELSEN Maya - CAN
STODDART Clare - CAN - Canada Cup 1 - 2019 - Qualification 2,45.81,17,Women,12.3,12.0,12.9,12.3,12.6,5.7,5.2,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,STODDART Clare - CAN
MIYAMOTO Juri - JPN - Canadian Selections 2 - 2019 - Qualification 2,11.66,10,Women,15.9,13.5,14.1,11.9,12.2,4.9,5.2,Qualification,2019,2019-Canadian Selections 2,Qualification 2,0.0,MIYAMOTO Juri - JPN
GIBSON Olivia - CAN - Canada Cup 1 - 2019 - Qualification 2,59.91,2,Women,15.6,14.0,14.9,15.0,15.2,5.0,5.2,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GIBSON Olivia - CAN
ELEKES Megan - CAN - Canada Cup 2 - 2019 - Qualification 2,18.55,14,Women,12.6,12.2,11.8,10.3,11.0,4.1,4.1,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,ELEKES Megan - CAN
TURGEON Laurane - CAN - Canada Cup 1 - 2019 - Qualification 1,55.8,10,Women,12.8,12.2,14.3,12.6,13.6,5.9,6.2,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,TURGEON Laurane - CAN
MALHERBE Malica - CAN - Canada Cup 2 - 2019 - Qualification 1,52.72,9,Women,15.0,14.0,13.9,13.9,13.2,4.0,3.9,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,MALHERBE Malica - CAN
CLEGG Sina - CAN - Canada Cup 2 - 2019 - Qualification 1,54.4,8,Women,14.8,14.4,15.8,14.3,14.6,7.1,7.0,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,CLEGG Sina - CAN
GHERT Talya - CAN - Canada Cup 1 - 2019 - Qualification 1,48.92,17,Women,13.0,13.4,14.8,13.9,12.8,5.0,4.3,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,GHERT Talya - CAN
HAZIZA Raine - CAN - Canada Cup 2 - 2019 - Qualification 2,17.43,15,Women,14.2,12.6,13.7,14.2,13.0,6.9,6.8,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,HAZIZA Raine - CAN
ENGLISH Karisa - CAN - Canada Cup 1 - 2019 - Qualification 2,56.49,6,Women,13.8,14.4,14.9,13.5,14.2,5.9,6.0,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,ENGLISH Karisa - CAN
HURRY Kiera - CAN - Canada Cup 2 - 2019 - Qualification 1,12.3,28,Women,13.0,14.1,12.3,12.0,12.5,7.3,7.2,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,HURRY Kiera - CAN
MIKKELSEN Maya - CAN - Canada Cup 1 - 2019 - Final 1,72.51,2,Women,15.6,15.9,15.8,15.4,15.8,7.7,7.8,Finals,2019,2019-Canada Cup 1,Final 1,0.0,MIKKELSEN Maya - CAN
BUTTERWORTH Cassidy - CAN - Canada Cup 2 - 2019 - Qualification 2,7.32,21,Women,12.5,11.0,10.6,13.8,12.3,7.1,7.1,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,BUTTERWORTH Cassidy - CAN
LABELLE Cassandre - CAN - Canadian Selections 2 - 2019 - Qualification 1,2.06,17,Women,12.0,12.8,12.7,11.4,11.0,2.5,2.2,Qualification,2019,2019-Canadian Selections 2,Qualification 1,0.0,LABELLE Cassandre - CAN
WALKER Leda - CAN - Canada Cup 2 - 2019 - Final 1,59.47,4,Women,14.9,14.9,13.0,15.1,13.5,6.6,6.8,Finals,2019,2019-Canada Cup 2,Final 1,0.0,WALKER Leda - CAN
KOEHLER Kaylee - CAN - Canada Cup 1 - 2019 - Final 1,71.99,3,Women,16.4,16.0,16.2,15.5,16.0,7.0,7.2,Finals,2019,2019-Canada Cup 1,Final 1,0.0,KOEHLER Kaylee - CAN
GIBSON Olivia - CAN - Canada Cup 2 - 2019 - Final 1,42.33,8,Women,14.4,14.2,14.3,11.9,13.0,5.2,5.7,Finals,2019,2019-Canada Cup 2,Final 1,0.0,GIBSON Olivia - CAN
BUTTERWORTH Cassidy - CAN - Canadian Selections 1 - 2019 - Qualification 2,46.26,8,Women,11.1,13.2,13.0,13.8,14.5,5.7,6.8,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,BUTTERWORTH Cassidy - CAN
SAYERS Jana - CAN - Canada Cup 2 - 2019 - Qualification 2,6.18,22,Women,11.9,12.0,14.0,12.2,12.3,7.8,7.9,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,SAYERS Jana - CAN
STODDART Clare - CAN - Canada Cup 2 - 2019 - Qualification 2,26.1,12,Women,13.4,13.9,13.3,12.6,13.1,6.8,6.7,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,STODDART Clare - CAN
GIBSON Olivia - CAN - Canada Cup 1 - 2019 - Final 1,46.1,9,Women,15.6,15.2,15.4,14.5,14.6,5.0,5.2,Finals,2019,2019-Canada Cup 1,Final 1,0.0,GIBSON Olivia - CAN
HAZIZA Raine - CAN - Canada Cup 2 - 2019 - Qualification 1,45.86,13,Women,14.0,14.3,13.3,13.7,13.8,6.7,6.9,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,HAZIZA Raine - CAN
JEHN Kate - CAN - Canada Cup 2 - 2019 - Qualification 2,28.38,11,Women,11.0,10.5,11.2,10.4,11.0,1.7,2.0,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,JEHN Kate - CAN
LEE Tarra - CAN - Canada Cup 2 - 2019 - Qualification 2,23.16,13,Women,11.2,12.5,11.6,13.1,12.7,5.7,5.8,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,LEE Tarra - CAN
TAKAHASHI Shiori - JPN - Canadian Selections 1 - 2019 - Qualification 1,55.11,10,Women,13.6,15.5,14.1,14.0,12.8,6.2,5.4,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,TAKAHASHI Shiori - JPN
GODBOUT Rowanne - CAN - Canada Cup 1 - 2019 - Final 1,57.97,7,Women,14.0,14.8,14.5,15.2,15.1,6.0,6.1,Finals,2019,2019-Canada Cup 1,Final 1,0.0,GODBOUT Rowanne - CAN
BOULIANNE Annarose - CAN - Canada Cup 1 - 2019 - Qualification 1,54.59,12,Women,12.5,14.3,13.9,13.3,13.8,4.3,4.0,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,BOULIANNE Annarose - CAN
ELEKES Megan - CAN - Canada Cup 2 - 2019 - Qualification 1,34.48,21,Women,12.4,12.8,12.3,11.3,11.1,4.8,4.9,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,ELEKES Megan - CAN
CAPICIK Chase - CAN - Canada Cup 2 - 2019 - Qualification 1,66.55,2,Women,15.5,15.6,16.8,16.0,15.9,7.0,7.0,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,CAPICIK Chase - CAN
TODD Kassidy - CAN - Canada Cup 2 - 2019 - Qualification 2,65.28,1,Women,16.8,16.3,16.4,14.3,14.3,6.2,6.3,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,TODD Kassidy - CAN
KOEHLER Kaylee - CAN - Canada Cup 2 - 2019 - Final 1,70.48,1,Women,16.3,15.8,17.3,16.2,16.0,7.1,7.2,Finals,2019,2019-Canada Cup 2,Final 1,0.0,KOEHLER Kaylee - CAN
ENGLISH Karisa - CAN - Canada Cup 2 - 2019 - Qualification 1,64.66,3,Women,16.2,16.5,14.8,16.4,16.5,8.1,8.0,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,ENGLISH Karisa - CAN
GODBOUT Rowanne - CAN - Canada Cup 2 - 2019 - Qualification 1,55.38,7,Women,13.7,13.9,14.6,15.0,15.1,6.9,7.1,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,GODBOUT Rowanne - CAN
PERNITSKY Lillian - CAN - Canada Cup 2 - 2019 - Final 1,57.18,6,Women,14.5,14.3,14.9,14.1,15.6,6.4,6.3,Finals,2019,2019-Canada Cup 2,Final 1,0.0,PERNITSKY Lillian - CAN
LINTON Jessica - CAN - Canada Cup 1 - 2019 - Qualification 1,58.16,9,Women,15.2,14.2,14.4,14.9,14.8,5.4,5.4,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,LINTON Jessica - CAN
LEE Tarra - CAN - Canada Cup 2 - 2019 - Qualification 1,19.87,25,Women,12.9,13.8,14.6,12.3,13.0,1.5,1.4,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,LEE Tarra - CAN
LABELLE Cassandre - CAN - Canada Cup 1 - 2019 - Qualification 1,53.69,14,Women,12.4,13.0,13.9,12.4,13.4,6.0,5.5,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,LABELLE Cassandre - CAN
DESMARAIS GILBERT Laurianne - CAN - Canadian Selections 1 - 2019 - Final 1,60.82,9,Women,17.3,15.6,16.0,16.3,16.7,6.0,6.0,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,DESMARAIS GILBERT Laurianne - CAN
LABELLE Cassandre - CAN - Canadian Selections 1 - 2019 - Qualification 1,49.67,13,Women,11.7,13.4,13.8,14.1,12.8,2.3,2.0,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,LABELLE Cassandre - CAN
ARMSTRONG Brooke - CAN - Canada Cup 2 - 2019 - Qualification 1,43.73,14,Women,14.2,13.6,13.2,13.6,13.8,5.2,5.1,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,ARMSTRONG Brooke - CAN
CAPICIK Chase - CAN - Canadian Selections 2 - 2019 - Qualification 1,50.65,15,Women,12.3,15.2,13.6,13.9,15.4,5.4,4.6,Qualification,2019,2019-Canadian Selections 2,Qualification 1,0.0,CAPICIK Chase - CAN
BERGEVIN Mikela - CAN - Canadian Selections 1 - 2019 - Qualification 1,67.49,7,Women,18.0,17.2,15.9,16.7,14.8,5.3,5.4,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,BERGEVIN Mikela - CAN
CHICK Alexa - CAN - Canada Cup 3 - 2018 - Qualification 2,62.39,9,Women,16.0,15.9,16.3,16.3,16.0,6.2,6.0,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,CHICK Alexa - CAN
KOEHLER Ashley - CAN - Canada Cup 1 - 2018 - Qualification 1,67.32,6,Women,15.3,15.0,14.8,15.3,16.1,8.7,8.5,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,KOEHLER Ashley - CAN
ROBICHAUD Audrey - CAN - Canadian Championships - 2018 - Qualification 1,75.52,1,Women,16.4,16.5,16.5,16.5,16.5,8.6,8.0,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,ROBICHAUD Audrey - CAN
DESMARAIS GILBERT Laurianne - CAN - Canadian Championships - 2018 - Qualification 1,71.86,6,Women,16.0,15.8,16.1,15.8,15.7,8.3,7.5,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,DESMARAIS GILBERT Laurianne - CAN
MALHERBE Malica - CAN - Canada Cup 3 - 2018 - Qualification 1,33.76,24,Women,10.2,10.4,11.0,10.7,11.0,6.7,6.8,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,MALHERBE Malica - CAN
MARKLE Searik - CAN - Canada Cup 3 - 2018 - Qualification 2,77.64,1,Women,17.3,18.1,18.0,17.9,17.5,7.3,6.8,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,MARKLE Searik - CAN
VAILLANCOURT Sandrine - CAN - Canada Cup 1 - 2018 - Qualification 2,73.79,1,Women,17.4,16.7,17.0,17.0,16.8,8.1,7.7,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,VAILLANCOURT Sandrine - CAN
LINTON Jessica - CAN - Canada Cup 3 - 2018 - Qualification 2,61.19,10,Women,15.3,14.1,16.4,15.5,17.0,5.4,5.3,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,LINTON Jessica - CAN
MALHERBE Malica - CAN - Canada Cup 3 - 2018 - Qualification 2,30.88,23,Women,10.7,10.6,11.4,10.6,10.8,7.2,6.4,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,MALHERBE Malica - CAN
MACDONALD Ainsley - CAN - Canadian Selections 2 - 2018 - Qualification 2,33.2,29,Women,10.1,10.2,10.0,10.0,9.8,5.6,5.7,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,MACDONALD Ainsley - CAN
LABELLE Cassandre - CAN - Canada Cup 1 - 2018 - Qualification 1,65.99,7,Women,14.8,15.6,15.2,15.4,15.0,8.2,8.0,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,LABELLE Cassandre - CAN
LABELLE Cassandre - CAN - Canada Cup 2 - 2018 - Qualification 1,55.27,13,Women,15.6,16.5,15.0,17.0,16.8,7.1,7.2,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,LABELLE Cassandre - CAN
DESAUTELS Mia - CAN - Canadian Championships - 2018 - Qualification 1,60.76,16,Women,14.2,15.6,14.6,15.6,14.9,5.9,6.9,Qualification,2018,2018-Canadian Championships,Qualification 1,0.0,DESAUTELS Mia - CAN
DESMARAIS GILBERT Laurianne - CAN - Canada Cup 2 - 2018 - Qualification 1,71.96,3,Women,16.2,17.1,16.0,17.0,17.0,6.3,6.4,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,DESMARAIS GILBERT Laurianne - CAN
SCHWINGHAMER Mackenzie - CAN - Canada Cup 1 - 2018 - Qualification 1,51.11,14,Women,15.0,15.0,15.0,16.6,15.4,7.4,7.3,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,SCHWINGHAMER Mackenzie - CAN
NAKAO Haruka - JPN - Canadian Selections 1 - 2018 - Qualification 2,52.83,15,Women,13.1,13.5,13.4,13.2,13.0,6.0,5.9,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,NAKAO Haruka - JPN
DESMARAIS GILBERT Laurianne - CAN - Canadian Selections 1 - 2018 - Qualification 1,56.11,11,Women,13.5,13.5,12.8,14.0,12.5,6.4,6.7,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,DESMARAIS GILBERT Laurianne - CAN
TODD Kassidy - CAN - Canada Cup 3 - 2018 - Qualification 1,64.94,7,Women,14.0,15.3,17.1,14.3,16.0,6.1,6.2,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,TODD Kassidy - CAN
RYKUITER Jamie - CAN - Canadian Selections 2 - 2018 - Qualification 1,44.13,27,Women,12.2,12.8,12.5,11.8,13.0,6.0,6.6,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,RYKUITER Jamie - CAN
FUKUSHIMA Shunka - JPN - Canadian Selections 2 - 2018 - Qualification 1,60.27,12,Women,14.1,13.9,13.7,16.0,14.0,7.4,7.8,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,FUKUSHIMA Shunka - JPN
LABELLE Cassandre - CAN - Canadian Selections 1 - 2018 - Qualification 2,44.76,21,Women,12.2,11.4,11.3,12.2,10.8,5.7,4.7,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,LABELLE Cassandre - CAN
MIKKELSEN Maya - CAN - Canadian Selections 1 - 2018 - Qualification 1,54.19,15,Women,13.6,15.0,14.5,14.2,13.0,5.8,5.7,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,MIKKELSEN Maya - CAN
MILLETTE Ode - CAN - Canada Cup 1 - 2018 - Qualification 1,39.93,16,Women,15.2,15.6,1.5,15.1,15.8,5.3,6.0,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,MILLETTE Ode - CAN
BUTTERWORTH Cassidy - CAN - Canadian Selections 2 - 2018 - Qualification 1,32.06,30,Women,10.1,10.6,10.4,13.4,11.0,5.9,6.1,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,BUTTERWORTH Cassidy - CAN
MACDONALD Ainsley - CAN - Canadian Selections 2 - 2018 - Qualification 1,40.08,28,Women,11.7,12.1,12.3,10.4,10.4,7.4,5.7,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,MACDONALD Ainsley - CAN
VIAU Emmanuelle - CAN - Canada Cup 2 - 2018 - Qualification 1,50.5,17,Women,13.8,13.2,12.0,12.9,13.4,5.8,6.1,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,VIAU Emmanuelle - CAN
MACDONALD Jordan - CAN - Canada Cup 3 - 2018 - Qualification 1,40.37,19,Women,11.1,11.4,11.7,10.9,14.1,5.2,4.0,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,MACDONALD Jordan - CAN
IHARA Haruka - JPN - Canadian Selections 1 - 2018 - Qualification 2,66.8,1,Women,15.5,15.4,15.2,14.5,14.8,6.9,7.2,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,IHARA Haruka - JPN
FORGET Emilie - CAN - Canada Cup 2 - 2018 - Final 1,69.98,5,Women,15.8,15.8,16.3,16.9,16.5,6.8,6.6,Finals,2018,2018-Canada Cup 2,Final 1,0.0,FORGET Emilie - CAN
ROBICHAUD Audrey - CAN - Canadian Championships - 2018 - Final 1,80.32,1,Women,16.6,16.6,16.9,17.3,17.3,9.2,9.0,Finals,2018,2018-Canadian Championships,Final 1,0.0,ROBICHAUD Audrey - CAN
PARKER Madison - CAN - Canadian Selections 1 - 2018 - Qualification 1,48.99,18,Women,10.1,11.7,11.9,12.2,12.0,5.1,6.6,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,PARKER Madison - CAN
SCHWINGHAMER Mackenzie - CAN - Canadian Selections 2 - 2018 - Qualification 2,70.45,5,Women,16.4,16.2,16.0,15.4,16.2,7.0,7.9,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,SCHWINGHAMER Mackenzie - CAN
SCHWINGHAMER Mackenzie - CAN - Canada Cup 1 - 2018 - Qualification 2,68.92,6,Women,16.6,15.9,15.0,17.0,16.2,8.0,7.3,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,SCHWINGHAMER Mackenzie - CAN
DESMARAIS GILBERT Laurianne - CAN - Canadian Selections 2 - 2018 - Qualification 1,58.22,14,Women,12.8,15.2,15.1,16.0,15.0,6.4,7.7,Qualification,2018,2018-Canadian Selections 2,Qualification 1,0.0,DESMARAIS GILBERT Laurianne - CAN
NAKAO Haruka - JPN - Canadian Selections 2 - 2018 - Qualification 2,49.28,22,Women,12.6,13.8,13.9,13.8,13.0,7.0,5.9,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,NAKAO Haruka - JPN
DESAUTELS Mia - CAN - Canadian Selections 2 - 2018 - Qualification 2,49.02,23,Women,12.3,12.5,13.9,13.8,14.0,7.1,6.0,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,DESAUTELS Mia - CAN
KOEHLER Ashley - CAN - Canada Cup 2 - 2018 - Final 1,66.78,8,Women,17.6,18.1,17.8,17.2,18.0,7.9,7.5,Finals,2018,2018-Canada Cup 2,Final 1,0.0,KOEHLER Ashley - CAN
BERGEVIN Mikela - CAN - Canadian Selections 2 - 2018 - Qualification 2,61.01,12,Women,15.6,14.4,14.0,14.1,13.6,7.2,7.3,Qualification,2018,2018-Canadian Selections 2,Qualification 2,0.0,BERGEVIN Mikela - CAN
BERGEVIN Mikela - CAN - Canadian Selections 1 - 2018 - Qualification 2,62.11,5,Women,14.0,14.1,14.3,14.2,14.1,7.0,7.1,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,BERGEVIN Mikela - CAN
SCHWINGHAMER Mackenzie - CAN - Canada Cup 2 - 2018 - Final 1,81.09,1,Women,18.6,18.5,18.2,18.6,17.6,7.8,7.9,Finals,2018,2018-Canada Cup 2,Final 1,0.0,SCHWINGHAMER Mackenzie - CAN
NAKAO Haruka - JPN - Canadian Selections 1 - 2018 - Qualification 1,46.97,20,Women,12.1,14.2,14.1,14.0,11.8,5.4,4.3,Qualification,2018,2018-Canadian Selections 1,Qualification 1,0.0,NAKAO Haruka - JPN
FINLAYSON Shaina - CAN - Canada Cup 3 - 2018 - Qualification 2,16.86,26,Women,13.2,14.0,15.0,14.0,13.7,4.1,3.8,Qualification,2018,2018-Canada Cup 3,Qualification 2,0.0,FINLAYSON Shaina - CAN
VAILLANCOURT Sandrine - CAN - Canada Cup 1 - 2018 - Qualification 1,72.57,2,Women,16.5,16.4,17.0,16.4,16.4,8.4,7.8,Qualification,2018,2018-Canada Cup 1,Qualification 1,0.0,VAILLANCOURT Sandrine - CAN
TANIGUCHI Ayaho - JPN - Canadian Selections 1 - 2018 - Qualification 2,35.52,24,Women,12.2,13.9,14.3,15.8,13.0,7.9,7.7,Qualification,2018,2018-Canadian Selections 1,Qualification 2,0.0,TANIGUCHI Ayaho - JPN
DESMARAIS GILBERT Laurianne - CAN - Canadian Championships - 2018 - Final 1,71.42,7,Women,16.1,15.7,15.6,16.0,15.9,8.5,7.7,Finals,2018,2018-Canadian Championships,Final 1,0.0,DESMARAIS GILBERT Laurianne - CAN
GODBOUT Rowanne - CAN - Canada Cup 2 - 2018 - Qualification 1,60.75,10,Women,15.5,15.1,15.0,15.9,15.5,6.4,5.9,Qualification,2018,2018-Canada Cup 2,Qualification 1,0.0,GODBOUT Rowanne - CAN
GODBOUT Rowanne - CAN - Canada Cup 1 - 2018 - Qualification 2,60.44,10,Women,15.2,15.5,15.0,15.3,15.0,6.1,6.0,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,GODBOUT Rowanne - CAN
DESAUTELS Mia - CAN - Canada Cup 1 - 2018 - Qualification 2,65.91,8,Women,14.8,15.6,15.3,15.5,15.8,7.9,8.1,Qualification,2018,2018-Canada Cup 1,Qualification 2,0.0,DESAUTELS Mia - CAN
PARKER Madison - CAN - Canada Cup 3 - 2018 - Qualification 1,58.76,10,Women,15.0,15.4,16.0,16.0,14.6,5.8,5.5,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,PARKER Madison - CAN
HURRY Kiera - CAN - Canada Cup 3 - 2018 - Qualification 1,39.22,21,Women,11.4,13.0,12.0,12.3,13.8,5.0,4.4,Qualification,2018,2018-Canada Cup 3,Qualification 1,0.0,HURRY Kiera - CAN
